custom_site_id,lon,lat,value
66jcgveh,-70.49488,-33.41145,0.06352551281452185
66jcgvx5,-70.4895,-33.41151,0.08187997341156011
66j9crwe,-70.95164,-33.40059,-0.38327141106128687
66j9cxdd,-70.94627,-33.40068,-0.3978614993393421
66j9cxw6,-70.9409,-33.40076,-0.3878107108175754
66j9czd6,-70.93552,-33.40084,-0.38873143866658216
66j9czw1,-70.93015,-33.40093,-0.3893860876560212
66j9fpd1,-70.92478,-33.40101,-0.39444904029369365
66j9fpw0,-70.9194,-33.40109,-0.3891228437423707
66j9fr9b,-70.91403,-33.40118,-0.369392853230238
66j9frmz,-70.90865,-33.40126,-0.3558622337877751
66j9fx3z,-70.90328,-33.40134,-0.3796078599989415
66j9fxmw,-70.8979,-33.40143,-0.3849620446562767
66j9fz3w,-70.89253,-33.40151,-0.37288483977317816
66j9fzmt,-70.88716,-33.40159,-0.3636402040719987
66j9gp3m,-70.88178,-33.40167,-0.3804123364388942
66j9gpmk,-70.87641,-33.40175,-0.2967694923281669
66j9gr3k,-70.87104,-33.40183,-0.29653450101614
66j9grm5,-70.86566,-33.40191,-0.2813430055975915
66j9gx35,-70.86029,-33.402,-0.2906235158443451
66j9gxm4,-70.85491,-33.40208,-0.2972349822521209
66j9gz2f,-70.84954,-33.40216,-0.3668835237622261
66j9gzkc,-70.84416,-33.40224,-0.34221097081899643
66j9up2c,-70.83879,-33.40232,-0.36341799050569534
66j9upk8,-70.83342,-33.4024,-0.3354394659399986
66j9ur28,-70.82804,-33.40247,-0.3409644886851311
66j9urk8,-70.82267,-33.40255,-0.31929900497198105
66j9ux0r,-70.81729,-33.40263,-0.3411260172724724
66j9uxhr,-70.81192,-33.40271,-0.32241952419281017
66j9uz0q,-70.80654,-33.40279,-0.31143150478601456
66j9uzhn,-70.80117,-33.40287,-0.31935347616672516
66j9vp0j,-70.7958,-33.40295,-0.2606095001101494
66j9vp5v,-70.79042,-33.40302,-0.25742298364639293
66j9vppu,-70.78505,-33.4031,-0.24582199752330788
66j9vr5u,-70.77967,-33.40318,-0.2596574947237969
66j9vrpe,-70.7743,-33.40326,-0.245005987584591
66j9vx5e,-70.76892,-33.40333,-0.24689549952745432
66j9vxpe,-70.76355,-33.40341,-0.2325370162725448
66j9vz56,-70.75818,-33.40348,-0.2313620001077652
66j9vzp6,-70.7528,-33.40356,-0.2216340005397796
66j9yp53,-70.74743,-33.40364,-0.21218499541282654
66j9ypp1,-70.74205,-33.40371,-0.2257929891347885
66j9yr50,-70.73668,-33.40379,-0.2221214920282364
66j9yrp0,-70.7313,-33.40386,-0.202177494764328
66j9ywfz,-70.72593,-33.40394,-0.1980399787425995
66j9ywyz,-70.72055,-33.40401,-0.20948199927806854
66j9yyfz,-70.71518,-33.40409,-0.20454348623752594
66j9yyyw,-70.7098,-33.40416,-0.1989540010690689
66j9znfw,-70.70443,-33.40423,-0.1933595091104507
66j9znyt,-70.69906,-33.40431,-0.20234699547290808
66j9zqfm,-70.69368,-33.40438,-0.1771789789199829
66j9zqyk,-70.68831,-33.40446,-0.17606648802757258
66j9zwfk,-70.68293,-33.40453,-0.1708215177059173
66j9zwyh,-70.67756,-33.4046,-0.1699839979410171
66j9zyf5,-70.67218,-33.40467,-0.1341570019721985
66j9zyvg,-70.66681,-33.40475,-0.13624750077724462
66jcbncf,-70.66143,-33.40482,-0.14604051411151892
66jcbnvf,-70.65606,-33.40489,-0.23185048997402197
66jcbqcd,-70.65068,-33.40496,-0.21712851524353033
66jcbqv9,-70.64531,-33.40503,-0.20733001828193665
66jcbwc9,-70.63993,-33.4051,-0.2116129845380783
66jcbwv2,-70.63456,-33.40518,-0.17638251185417175
66jcbyc2,-70.62918,-33.40525,-0.16559752821922302
66jcbytr,-70.62381,-33.40532,-0.09382200241088867
66jccn9p,-70.61843,-33.40539,-0.2194769978523255
66jccntp,-70.61306,-33.40546,-0.18878048658370966
66jccq9n,-70.60768,-33.40553,-0.18312600255012512
66jccqsy,-70.60231,-33.4056,-0.10046650469303131
66jccw8v,-70.59693,-33.40566,-0.07675397396087646
66jccwsv,-70.59156,-33.40573,-0.04860451817512518
66jccy8t,-70.58618,-33.4058,-0.04038149118423462
66jccyss,-70.58081,-33.40587,-0.01874251663684845
66jcfn8s,-70.57543,-33.40594,-0.00784999132156372
66jcfns7,-70.57006,-33.40601,0.014720529317855835
66jcfq87,-70.56468,-33.40608,0.022031962871551514
66jcfqs7,-70.55931,-33.40614,0.04927748441696167
66jcfw84,-70.55393,-33.40621,0.05333203077316284
66jcfws4,-70.54856,-33.40628,0.05271703004837036
66jcfy81,-70.54318,-33.40634,0.07683351635932922
66jcfyec,-70.53781,-33.40641,0.08991199731826782
