custom_site_id,lon,lat,value
66j81k92,-70.95896,-33.72511,0.5334029793739319
66j81kt0,-70.95357,-33.72519,0.5456420183181763
66j81s90,-70.94817,-33.72528,0.5655519962310791
66j81smp,-70.94278,-33.72536,0.5429930090904236
66j81u2z,-70.93738,-33.72545,0.55690598487854
66j81uky,-70.93199,-33.72553,0.5625590085983276
66j84h2y,-70.9266,-33.72562,0.5467780232429504
66j84hkv,-70.9212,-33.7257,0.5531880259513855
66j84k2t,-70.91581,-33.72578,0.5474050045013428
66j84kks,-70.91041,-33.72587,0.5595390200614929
66j84s2s,-70.90502,-33.72595,0.5694069862365723
66j84sk7,-70.89963,-33.72603,0.561913013458252
66j84u27,-70.89423,-33.72612,0.5638279914855957
66j84uk6,-70.88884,-33.7262,0.5486699938774109
66j85h26,-70.88344,-33.72628,0.566336989402771
66j85hk1,-70.87805,-33.72636,0.5466820001602173
66j85k21,-70.87266,-33.72644,0.5626090168952942
66j85kk0,-70.86726,-33.72653,0.5615609884262085
66j85krb,-70.86187,-33.72661,0.5599960088729858
66j85s5z,-70.85647,-33.72669,0.5353059768676758
66j85spz,-70.85108,-33.72677,0.5450569987297058
66j85u5y,-70.84568,-33.72685,0.5440499782562256
66j85upw,-70.84029,-33.72693,0.5401579737663269
66j8hh5t,-70.8349,-33.72701,0.470660001039505
66j8hhpt,-70.8295,-33.72709,0.473158985376358
66j8hk5k,-70.82411,-33.72717,0.4686920046806335
66j8hkpk,-70.81871,-33.72725,0.459322988986969
66j8hs5k,-70.81332,-33.72733,0.4552890062332153
66j8hsp5,-70.80792,-33.72741,0.4591270089149475
66j8hu55,-70.80253,-33.72749,0.5093880295753479
66j8hup4,-70.79714,-33.72757,0.5167419910430908
66j8jh54,-70.79174,-33.72765,0.5287399888038635
66j8jhnc,-70.78635,-33.72772,0.5362550020217896
66j8jk4c,-70.78095,-33.7278,0.5547909736633301
66j8jknb,-70.77556,-33.72788,0.5568779706954956
66j8js48,-70.77016,-33.72796,0.5318250060081482
66j8jeyx,-70.76477,-33.72803,0.5260840058326721
66j8jgfx,-70.75937,-33.72811,0.5539330244064331
66j8jgyx,-70.75398,-33.72819,0.5424960255622864
66j8n5fq,-70.74858,-33.72826,0.5261430144309998
66j8n5yq,-70.74319,-33.72834,0.5090619921684265
66j8n7fm,-70.73779,-33.72842,0.5222330093383789
66j8n7yj,-70.7324,-33.72849,0.5209460258483887
66j8nefh,-70.72701,-33.72857,0.5355119705200195
66j8neyh,-70.72161,-33.72864,0.5413749814033508
66j8ngf5,-70.71622,-33.72872,0.5140910148620605
66j8ngvg,-70.71082,-33.72879,0.514723002910614
66j8p5cg,-70.70543,-33.72887,0.5311340093612671
66j8p5vf,-70.70003,-33.72894,0.5057860016822815
66j8p7cd,-70.69464,-33.72902,0.51487797498703
66j8p7v9,-70.68924,-33.72909,0.5253840088844299
66j8pec9,-70.68385,-33.72916,0.5228449702262878
66j8pev8,-70.67845,-33.72924,0.5161460041999817
66j8pgc2,-70.67306,-33.72931,0.5037469863891602
66j8pgv2,-70.66766,-33.72938,0.4479340016841888
66jb059r,-70.66227,-33.72946,0.4466310143470764
66jb05tp,-70.65687,-33.72953,0.4715090095996856
66jb079n,-70.65148,-33.7296,0.4803529977798462
66jb07tn,-70.64608,-33.72967,0.4606780111789703
66jb0e9j,-70.64069,-33.72975,0.4488509893417358
66jb0esv,-70.63529,-33.72982,0.4426740109920501
66jb0g8v,-70.6299,-33.72989,0.4477570056915283
66jb0gsu,-70.6245,-33.72996,0.4543550014495849
66jb158s,-70.61911,-33.73003,0.4333989918231964
66jb15se,-70.61371,-33.7301,0.4442769885063171
66jb178e,-70.60832,-33.73017,0.4397960007190704
66jb17se,-70.60292,-33.73024,0.4265789985656738
66jb1e86,-70.59752,-33.73031,0.4248839914798736
66jb1es6,-70.59213,-33.73038,0.4390259981155395
66jb1g83,-70.58674,-33.73045,0.4260680079460144
66jb1gs1,-70.58134,-33.73052,0.4306299984455108
66jb4581,-70.57594,-33.73059,0.4227199852466583
66jb45s0,-70.57055,-33.73066,0.4342699944972992
66jb4780,-70.56515,-33.73073,0.4201970100402832
66jb477z,-70.55976,-33.7308,0.4328399896621704
66jb47rz,-70.55436,-33.73086,0.4276440143585205
66jb4e7z,-70.54897,-33.73093,0.4202750027179718
66jb4erw,-70.54357,-33.731,0.4160880148410797
66jb4g7w,-70.53818,-33.73106,0.4344229996204376
66jb4grt,-70.53278,-33.73113,0.4095630049705505
66jb557t,-70.52739,-33.7312,0.4266679883003235
66jb55rm,-70.52199,-33.73127,0.4311949908733368
66jb577k,-70.51659,-33.73133,0.413902997970581
66jb57rk,-70.5112,-33.7314,0.4155009984970093
66jb5e7h,-70.5058,-33.73146,0.413111001253128
66jb5er5,-70.50041,-33.73153,0.4059770107269287
66jb5g75,-70.49501,-33.7316,0.4084849953651428
66j81m37,-70.95886,-33.7206,0.5601320266723633
66j81mm6,-70.95346,-33.72068,0.5607060194015503
66j81t34,-70.94807,-33.72077,0.5374619960784912
66j81tm1,-70.94268,-33.72085,0.5500850081443787
66j81v31,-70.93728,-33.72094,0.5679469704627991
66j81vkb,-70.93189,-33.72102,0.5477210283279419
66j84j2b,-70.9265,-33.72111,0.5617570281028748
66j84jhz,-70.9211,-33.72119,0.5663120150566101
66j84m0z,-70.91571,-33.72128,0.558597981929779
66j84mhw,-70.91031,-33.72136,0.5519819855690002
